knot_id,t-13,t-12,t-11,t-10,t-9,t-8,t-7,t-6,t-5,t-4,t-3,t-2,t-1,t0,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16
12n_811,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,6,-8,11,-11,10,-8,5,-2,0,0,0,0,0,0,0,0
12n_812,0,0,0,0,0,0,0,0,0,-1,2,-2,1,1,-1,3,-3,3,-3,1,0,0,0,0,0,0,0,0,0,0
12n_813,0,0,0,0,0,0,-1,3,-7,11,-12,14,-13,10,-7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12n_814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,-8,12,-15,16,-15,12,-8,4,-1,0,0,0,0,0,0
12n_815,0,0,0,0,0,0,0,0,0,-1,3,-3,3,-2,1,0,-1,2,-2,1,0,0,0,0,0,0,0,0,0,0
12n_816,0,0,0,0,0,0,-1,4,-9,14,-17,19,-18,15,-10,5,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
12n_817,0,0,0,0,0,0,0,0,0,1,-2,4,-6,8,-8,7,-6,4,-2,1,0,0,0,0,0,0,0,0,0,0
12n_818,0,0,0,0,0,0,0,0,0,0,2,-4,8,-12,14,-15,14,-11,7,-3,1,0,0,0,0,0,0,0,0,0
12n_819,0,0,0,0,0,0,0,0,0,0,0,-2,6,-10,15,-17,18,-16,12,-7,3,-1,0,0,0,0,0,0,0,0
12n_820,1,-4,7,-11,14,-15,14,-11,8,-4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12n_821,0,0,0,0,0,0,0,0,1,-2,3,-4,5,-5,5,-4,3,-2,1,0,0,0,0,0,0,0,0,0,0,0
12n_822,0,0,0,0,0,0,0,0,0,0,0,0,1,-2,5,-7,9,-9,8,-7,4,-2,1,0,0,0,0,0,0,0
12n_823,0,1,-4,7,-12,16,-17,17,-14,10,-5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12n_824,0,0,0,0,0,0,0,0,0,1,-2,5,-8,10,-11,10,-8,6,-3,1,0,0,0,0,0,0,0,0,0,0
12n_825,0,0,0,0,0,0,0,0,0,0,0,1,-2,4,-5,7,-7,6,-6,4,-2,1,0,0,0,0,0,0,0,0
12n_826,0,0,0,0,0,0,0,0,0,0,0,0,2,-5,10,-13,16,-17,14,-11,7,-3,1,0,0,0,0,0,0,0
12n_827,0,0,0,0,0,0,0,0,0,0,1,-4,9,-13,18,-20,19,-16,11,-6,2,0,0,0,0,0,0,0,0,0
12n_828,0,0,0,0,0,0,0,0,0,2,-6,11,-15,18,-18,16,-12,7,-3,1,0,0,0,0,0,0,0,0,0,0
12n_829,0,0,0,0,1,-4,7,-11,14,-15,15,-11,8,-4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12n_830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-1,2,-3,3,-3,2,-2,1,0,0,0,0
12n_831,0,0,0,0,0,0,0,0,0,0,0,0,1,-4,9,-12,16,-17,15,-12,8,-4,1,0,0,0,0,0,0,0
12n_832,0,0,0,1,-4,8,-13,16,-17,17,-13,9,-5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12n_833,0,0,0,0,0,0,0,-2,5,-10,14,-15,17,-14,11,-7,3,-1,0,0,0,0,0,0,0,0,0,0,0,0
12n_834,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-4,9,-13,18,-19,18,-15,10,-5,1,0,0,0,0,0,0
12n_835,0,0,0,0,0,0,0,-1,1,-1,0,2,-2,4,-3,3,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
12n_836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-5,11,-15,19,-20,17,-14,9,-4,1,0,0,0,0
12n_837,0,0,0,0,0,0,0,1,-6,13,-20,26,-28,28,-22,15,-8,2,0,0,0,0,0,0,0,0,0,0,0,0
12n_838,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-2,3,-4,4,-4,3,-2,1,0,0,0,0,0,0,0,0
12n_839,0,0,0,0,-2,6,-11,16,-19,20,-18,14,-9,5,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12n_840,0,0,0,0,0,0,2,-6,11,-16,19,-20,18,-13,9,-4,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12n_841,0,0,0,0,0,0,-1,4,-8,11,-13,14,-12,10,-6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12n_842,0,0,0,0,0,0,0,0,0,3,-10,18,-25,30,-30,27,-20,12,-5,1,0,0,0,0,0,0,0,0,0,0
12n_843,0,0,0,0,0,0,0,0,0,0,0,-1,5,-11,18,-22,25,-24,19,-13,7,-2,0,0,0,0,0,0,0,0
12n_844,0,0,0,0,0,0,0,0,2,-4,7,-10,11,-12,11,-8,6,-3,1,0,0,0,0,0,0,0,0,0,0,0
12n_845,0,0,0,0,0,0,0,0,0,-1,3,-6,11,-14,16,-16,14,-10,6,-2,0,0,0,0,0,0,0,0,0,0
12n_846,0,0,0,0,0,0,0,0,-1,3,-5,9,-12,13,-13,11,-7,5,-2,0,0,0,0,0,0,0,0,0,0,0
12n_847,0,0,0,0,0,0,0,0,0,0,1,-3,7,-10,12,-13,12,-9,6,-2,0,0,0,0,0,0,0,0,0,0
12n_848,0,0,0,0,0,0,0,0,0,0,0,0,-1,4,-7,11,-13,14,-13,11,-7,3,-1,0,0,0,0,0,0,0
12n_849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-8,16,-22,26,-27,24,-18,11,-5,1,0,0,0,0
12n_850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,-2,3,-3,3,-2,1,-1,0,0
12n_851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,0,0,1,-1,2,-2,1,-1,0,0,0
12n_852,0,0,0,0,0,0,0,0,-1,4,-9,15,-19,21,-20,17,-11,6,-2,0,0,0,0,0,0,0,0,0,0,0
12n_853,0,0,0,0,0,0,0,1,-4,9,-14,19,-21,20,-17,12,-6,2,0,0,0,0,0,0,0,0,0,0,0,0
12n_854,0,0,0,0,0,0,0,0,0,0,0,-1,4,-9,16,-21,24,-23,20,-14,8,-3,0,0,0,0,0,0,0,0
12n_855,0,0,0,0,0,0,0,1,-2,5,-9,12,-14,14,-12,9,-5,2,0,0,0,0,0,0,0,0,0,0,0,0
12n_856,0,0,0,0,0,0,1,-2,4,-6,8,-9,8,-7,5,-3,2,0,0,0,0,0,0,0,0,0,0,0,0,0
12n_857,0,0,0,0,0,0,0,-2,7,-13,19,-22,23,-21,16,-10,5,-1,0,0,0,0,0,0,0,0,0,0,0,0
12n_858,0,0,0,0,1,-4,9,-14,17,-19,18,-14,10,-4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12n_859,0,0,0,0,0,0,0,0,0,3,-8,15,-21,24,-25,22,-16,10,-4,1,0,0,0,0,0,0,0,0,0,0
12n_860,0,0,0,0,0,-1,5,-11,17,-22,24,-23,19,-12,7,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12n_861,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,5,-9,13,-15,16,-14,11,-7,3,-1,0,0,0,0,0,0
12n_862,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,7,-12,18,-20,21,-19,14,-9,4,-1,0,0,0,0,0,0
