Name,Fibered,Crossing Number,Unknotting Number,Genus-3D,Crosscap Number,Bridge Index,Braid Index,Braid Length,Signature,Thurston-Bennequin Number,Arc Index,Stick Number,Tunnel Number,Jones (vector),Genus-4D,Genus-4D (Top.),Determinant,Rasmussen s,Ozsvath-Szabo tau,Arf Invariant,Turaev Genus,Clasp Number,L-space,Epsilon,Quasialternating,Almost Alternating,Adequate,Unknotting Number-Algebraic,Ropelength
12a_606,N,12,1,3,5,3,5,,0,[-7][-7],14,,2,{-6; 6; 1; -3; 7; -13; 19; -24; 27; -25; 21; -15; 9; -4; 1},0,0,169,0,0,0,0,,No,0,Y,N,Y,1,106.93124
12a_607,N,12,2,4,5,3,4,,4,[-14][0],14,,2,{-11; 1; -1; 3; -7; 13; -20; 25; -27; 26; -21; 16; -9; 4; -1},2,2,173,-4,-2,1,0,,No,-1,Y,N,Y,2,109.36484
12a_608,N,12,1,3,5,3,5,,2,[-12][-2],14,,2,{-10; 2; -1; 3; -8; 15; -22; 28; -30; 29; -24; 17; -9; 4; -1},1,1,191,-2,-1,0,0,,No,-1,Y,N,Y,1,108.16925
12a_609,N,12,2,3,5,3,5,,2,[-12][-2],14,,2,{-10; 2; -1; 4; -10; 18; -27; 33; -35; 34; -27; 19; -10; 4; -1},1,1,223,-2,-1,0,0,,No,-1,Y,N,Y,1,106.18713
12a_610,N,12,[2;3],2,4,3,6,,-4,[3][-17],14,,2,{2; 14; 1; -3; 7; -11; 16; -19; 21; -19; 16; -12; 7; -4; 1},2,2,137,4,2,0,0,,No,1,Y,N,Y,2,105.78617
12a_611,N,12,2,3,6,3,5,,-4,[1][-15],14,,2,{0; 12; 1; -4; 10; -18; 28; -34; 38; -36; 29; -21; 12; -5; 1},2,2,237,4,2,1,0,,No,1,Y,N,Y,2,108.54435
12a_612,N,12,2,3,4,3,5,,-4,[-1][-13],14,,2,{-2; 10; 1; -3; 7; -11; 16; -20; 22; -21; 18; -13; 8; -4; 1},2,2,145,4,2,0,0,,No,1,Y,N,Y,2,105.56376
12a_613,N,12,2,3,5,3,5,,2,[-12][-2],14,,2,{-10; 2; -1; 3; -7; 12; -17; 22; -24; 23; -19; 14; -8; 4; -1},1,1,155,-2,-1,1,0,,No,-1,Y,N,Y,1,108.8289
12a_614,N,12,1,3,6,3,6,,-2,[-3][-11],14,,2,{-3; 9; 1; -3; 8; -15; 24; -31; 34; -33; 28; -20; 12; -5; 1},1,1,215,2,1,0,0,,No,1,Y,N,Y,1,106.15734
12a_615,N,12,3,3,6,3,5,,-6,[5][-19],14,,2,{3; 15; 1; -3; 9; -16; 27; -35; 38; -38; 32; -23; 14; -6; 1},3,3,243,6,3,1,0,,No,1,Y,N,Y,3,105.32211
12a_616,N,12,[2;3],4,5,3,4,,-4,[0][-14],14,,2,{-1; 11; -1; 4; -10; 20; -30; 39; -42; 41; -34; 24; -14; 5; -1},2,2,265,4,2,0,0,,No,1,Y,N,Y,2,107.10788
12a_617,N,12,2,4,5,3,4,,0,[-6][-8],14,,2,{-5; 7; -1; 3; -7; 13; -20; 26; -27; 27; -22; 16; -10; 4; -1},1,1,177,0,0,0,0,,No,0,Y,N,Y,1,107.5987
12a_618,N,12,2,4,5,3,4,,-4,[0][-14],14,,2,{-1; 11; -1; 4; -10; 20; -29; 38; -41; 39; -33; 23; -13; 5; -1},2,2,257,4,2,0,0,,No,1,Y,N,Y,2,109.26898
12a_619,N,12,2,2,4,3,6,,-2,[-1][-13],14,,2,{-1; 11; 1; -2; 5; -8; 11; -13; 14; -13; 11; -8; 5; -3; 1},1,1,95,2,1,0,0,,No,1,Y,N,Y,2,108.36041
12a_620,N,12,2,4,5,3,4,,-4,[0][-14],14,,2,{-1; 11; -1; 5; -12; 23; -32; 40; -43; 40; -33; 22; -12; 5; -1},2,2,269,4,2,1,0,,No,1,Y,N,Y,2,106.73449
12a_621,Y,12,2,4,5,3,5,,2,[-10][-4],14,,2,{-8; 4; -1; 3; -8; 14; -20; 26; -27; 26; -21; 15; -9; 4; -1},1,1,175,-2,-1,0,0,,No,-1,Y,N,Y,2,105.29211
12a_622,N,12,2,3,5,3,6,,0,[-8][-6],14,,2,{-7; 5; -1; 3; -8; 15; -22; 29; -31; 30; -25; 18; -10; 4; -1},1,1,197,0,0,1,0,,No,0,Y,N,Y,1,107.49783
12a_623,N,12,2,3,5,3,5,,-4,[1][-15],14,,2,{0; 12; 1; -3; 8; -14; 22; -27; 30; -29; 23; -17; 10; -4; 1},2,2,189,4,2,1,0,,No,1,Y,N,Y,2,107.34932
12a_624,N,12,2,3,5,3,5,,2,[-12][-2],14,,2,{-10; 2; -1; 3; -8; 14; -20; 26; -28; 27; -22; 16; -9; 4; -1},1,1,179,-2,-1,1,0,,No,-1,Y,N,Y,1,105.6444
12a_625,N,12,2,3,5,3,6,,0,[-8][-6],14,,2,{-7; 5; -1; 4; -10; 18; -25; 31; -33; 31; -25; 17; -9; 4; -1},1,1,209,0,0,0,0,,No,0,Y,N,Y,1,107.59996
12a_626,N,12,1,4,6,3,4,,-2,[-3][-11],14,,2,{-3; 9; 1; -5; 13; -24; 36; -43; 47; -44; 35; -24; 13; -5; 1},1,1,291,2,1,1,0,,No,1,Y,N,Y,1,105.99953
12a_627,Y,12,2,4,6,3,5,,0,[-7][-7],14,,2,{-6; 6; 1; -4; 10; -19; 28; -34; 37; -34; 28; -19; 10; -4; 1},1,1,229,0,0,1,0,,No,0,Y,N,Y,1,107.42231
12a_628,N,12,2,3,5,3,5,,-2,[-2][-12],14,,2,{-2; 10; -1; 4; -8; 15; -22; 28; -30; 29; -24; 17; -11; 5; -1},1,1,195,2,1,1,0,,No,1,Y,N,Y,2,107.59187
12a_629,Y,12,2,4,6,3,5,,0,[-7][-7],14,,2,{-6; 6; 1; -5; 12; -23; 35; -43; 48; -45; 37; -26; 15; -6; 1},1,1,297,0,0,0,0,,No,0,Y,N,Y,1,107.60366
12a_630,Y,12,2,4,5,3,5,,-2,[-4][-10],14,,2,{-4; 8; -1; 4; -10; 19; -27; 35; -38; 36; -30; 21; -12; 5; -1},1,1,239,2,1,0,0,,No,1,Y,N,Y,1,108.03224
12a_631,N,12,1,3,6,3,5,,0,[-7][-7],14,,2,{-6; 6; 1; -4; 9; -17; 26; -32; 36; -34; 28; -20; 12; -5; 1},0,0,225,0,0,0,0,,No,0,Y,N,Y,1,109.12271
12a_632,N,12,2,3,4,3,5,,0,[-5][-9],14,,2,{-4; 8; 1; -3; 7; -12; 17; -21; 23; -21; 18; -13; 8; -4; 1},1,1,149,0,0,1,0,,No,0,Y,N,Y,1,107.34992
12a_633,N,12,2,3,5,3,5,,-2,[-2][-12],14,,2,{-2; 10; -1; 4; -9; 17; -25; 32; -34; 33; -27; 19; -12; 5; -1},1,1,219,2,1,1,0,,No,1,Y,N,Y,2,109.57691
12a_634,N,12,[2;3],3,4,3,5,,2,[-12][-2],14,,2,{-10; 2; -1; 2; -6; 11; -15; 20; -21; 20; -17; 12; -6; 3; -1},1,1,135,-2,-1,0,0,,No,-1,Y,N,Y,2,108.81003
12a_635,N,12,1,3,5,3,6,,0,[-8][-6],14,,2,{-7; 5; -1; 4; -10; 17; -24; 30; -31; 30; -24; 16; -9; 4; -1},1,1,201,0,0,0,0,,No,0,Y,N,Y,1,108.86077
12a_636,N,12,[2;3],2,3,3,6,,0,[-10][-4],14,,2,{-9; 3; -1; 2; -5; 8; -10; 13; -13; 13; -11; 8; -5; 3; -1},1,1,93,0,0,1,0,,No,0,Y,N,Y,1,105.06243
12a_637,Y,12,1,4,5,3,5,,2,[-10][-4],14,,2,{-8; 4; -1; 4; -10; 18; -27; 34; -36; 35; -28; 20; -12; 5; -1},1,1,231,-2,-1,0,0,,No,-1,Y,N,Y,1,107.14038
12a_638,N,12,2,3,5,3,5,,-4,[1][-15],14,,2,{0; 12; 1; -3; 8; -14; 21; -26; 29; -27; 22; -16; 9; -4; 1},2,2,181,4,2,1,0,,No,1,Y,N,Y,2,104.38074
12a_639,N,12,[2;3],4,5,3,4,,-2,[-3][-11],14,,2,{-3; 9; 1; -3; 7; -14; 22; -28; 32; -30; 26; -19; 11; -5; 1},1,1,199,2,1,0,0,,No,1,Y,N,Y,1,109.52168
12a_640,N,12,2,3,4,3,5,,0,[-5][-9],14,,2,{-4; 8; 1; -3; 6; -10; 14; -17; 19; -17; 15; -11; 7; -4; 1},1,1,125,0,0,1,0,,No,0,Y,N,Y,1,106.80457
12a_641,N,12,[2;3],4,3,3,4,,4,[-12][-2],14,,2,{-9; 3; -1; 2; -4; 6; -8; 10; -10; 10; -8; 7; -4; 2; -1},2,2,73,-4,-2,0,0,,No,-1,Y,N,Y,2,107.13421
12a_642,N,12,2,3,4,3,5,,2,[-10][-4],14,,2,{-8; 4; -1; 2; -5; 9; -13; 17; -17; 17; -14; 10; -6; 3; -1},1,1,115,-2,-1,1,0,,No,-1,Y,N,Y,2,107.52822
12a_643,N,12,[2;3],3,4,2,5,,2,[-10][-4],14,,1,{-8; 4; -1; 2; -5; 9; -12; 15; -15; 14; -11; 8; -4; 2; -1},1,1,99,-2,-1,1,0,,No,-1,Y,N,Y,2,104.16843
12a_644,N,12,2,2,4,2,6,,0,[-8][-6],14,,1,{-7; 5; -1; 2; -5; 9; -12; 16; -17; 17; -14; 10; -6; 3; -1},1,1,113,0,0,0,0,,No,0,Y,N,Y,1,105.90568
12a_645,N,12,2,4,6,3,4,,-2,[-3][-11],14,,2,{-3; 9; 1; -4; 11; -21; 31; -38; 42; -39; 32; -22; 12; -5; 1},1,1,259,2,1,1,0,,No,1,Y,N,Y,1,105.33311
12a_646,N,12,1,4,5,3,4,,0,[-6][-8],14,,2,{-5; 7; -1; 3; -7; 13; -19; 25; -26; 25; -21; 15; -9; 4; -1},0,0,169,0,0,0,0,,No,0,Y,N,Y,1,107.17411
12a_647,N,12,4,4,4,3,4,,-8,[7][-21],14,,2,{4; 16; 1; -2; 7; -11; 17; -22; 23; -23; 20; -14; 8; -4; 1},4,4,153,8,4,0,0,,No,1,Y,N,Y,4,106.92914
12a_648,N,12,3,3,5,3,5,,-6,[5][-19],14,,2,{3; 15; 1; -2; 6; -10; 16; -21; 23; -22; 19; -14; 8; -4; 1},3,3,147,6,3,1,0,,No,1,Y,N,Y,3,108.17772
12a_649,Y,12,[2;3],4,4,2,5,,2,[-10][-4],14,,1,{-8; 4; -1; 3; -7; 11; -15; 19; -19; 18; -14; 10; -6; 3; -1},1,1,127,-2,-1,0,0,,No,-1,Y,N,Y,1 or 2,105.69022
12a_650,N,12,2,3,5,2,6,,0,[-8][-6],14,,1,{-7; 5; -1; 3; -7; 12; -18; 24; -25; 25; -21; 15; -9; 4; -1},1,1,165,0,0,1,0,,No,0,Y,N,Y,2,107.43315
12a_651,Y,12,[2;3],4,4,2,5,,-4,[-1][-13],14,,1,{-2; 10; 1; -2; 5; -7; 10; -13; 14; -14; 12; -9; 6; -3; 1},2,2,97,4,2,0,0,,No,1,Y,N,Y,2,106.96659
12a_652,N,12,2,3,5,2,6,,-2,[-3][-11],14,,1,{-3; 9; 1; -3; 8; -13; 19; -23; 24; -23; 18; -12; 7; -3; 1},1,1,155,2,1,1,0,,No,1,Y,N,Y,2,107.65996
12a_653,N,12,[2;3],2,4,3,6,,-4,[3][-17],14,,2,{2; 14; 1; -3; 7; -11; 17; -20; 22; -21; 17; -13; 8; -4; 1},2,2,145,4,2,0,0,,No,1,Y,N,Y,2,110.10938
12a_654,N,12,2,3,5,3,5,,-4,[1][-15],14,,2,{0; 12; 1; -3; 7; -12; 19; -23; 26; -25; 20; -15; 9; -4; 1},2,2,165,4,2,1,0,,No,1,Y,N,Y,2,110.72895
12a_655,N,12,2,3,5,3,5,,2,[-10][-4],14,,2,{-8; 4; -1; 3; -7; 12; -18; 23; -24; 24; -19; 14; -9; 4; -1},1,1,159,-2,-1,0,0,,No,-1,Y,N,Y,1,109.00987
12a_656,N,12,1,3,5,3,5,,2,[-12][-2],14,,2,{-10; 2; -1; 4; -10; 18; -27; 34; -37; 36; -29; 21; -12; 5; -1},1,1,235,-2,-1,1,0,,No,-1,Y,N,Y,1,108.94749
12a_657,N,12,2,4,5,3,4,,0,[-6][-8],14,,2,{-5; 7; -1; 3; -8; 15; -21; 27; -28; 27; -22; 15; -9; 4; -1},1,1,181,0,0,1,0,,No,0,Y,N,Y,1,107.53306
12a_658,N,12,2,3,5,3,5,,-2,[-4][-10],14,,2,{-4; 8; -1; 3; -7; 13; -18; 24; -26; 25; -21; 15; -9; 4; -1},1,1,167,2,1,0,0,,No,1,Y,N,Y,1,108.51439
12a_659,N,12,[3;4],3,6,3,5,,-6,[5][-19],14,,2,{3; 15; 1; -4; 12; -21; 32; -39; 42; -40; 32; -22; 12; -5; 1},3,3,263,6,3,0,0,,No,1,Y,N,Y,3,107.44367
12a_660,N,12,3,4,4,3,4,,-6,[3][-17],14,,2,{1; 13; 1; -3; 8; -13; 19; -23; 25; -24; 20; -14; 8; -4; 1},3,3,163,6,3,1,0,,No,1,Y,N,Y,3,106.3635
12a_661,N,12,[2;3],3,5,3,5,,-4,[1][-15],14,,2,{0; 12; 1; -3; 8; -15; 23; -28; 31; -29; 24; -17; 9; -4; 1},2,2,193,4,2,0,0,,No,1,Y,N,Y,2,110.4303
12a_662,Y,12,1,4,6,3,5,,0,[-7][-7],14,,2,{-6; 6; 1; -4; 10; -19; 28; -35; 39; -36; 30; -21; 12; -5; 1},1,1,241,0,0,0,0,,No,0,Y,N,Y,1,105.98123
12a_663,N,12,2,3,4,3,6,,-2,[-5][-9],14,,2,{-5; 7; 1; -4; 9; -15; 21; -25; 27; -25; 21; -14; 8; -4; 1},1,1,175,2,1,0,0,,No,1,Y,N,Y,1,106.78018
12a_664,Y,12,3,4,4,3,5,,-4,[-1][-13],14,,2,{-2; 10; 1; -3; 8; -13; 19; -24; 26; -25; 21; -15; 9; -4; 1},2,2,169,4,2,0,0,,No,1,Y,N,Y,3,107.88425
12a_665,N,12,[2;3],3,5,3,6,,-2,[-3][-11],14,,2,{-3; 9; 1; -3; 9; -16; 23; -29; 31; -29; 24; -16; 9; -4; 1},1,1,195,2,1,1,0,,No,1,Y,N,Y,2,106.24791
12a_666,N,12,2,3,6,3,6,,-2,[-3][-11],14,,2,{-3; 9; 1; -3; 8; -15; 24; -30; 33; -32; 26; -19; 11; -4; 1},1,1,207,2,1,0,0,,No,1,Y,N,Y,1,106.28653
12a_667,N,12,[2;4],4,4,3,4,,0,[-6][-8],14,,2,{-5; 7; -1; 2; -5; 9; -13; 18; -18; 18; -15; 11; -7; 3; -1},0,0,121,0,0,0,0,,No,0,Y,N,Y,1,108.20198
12a_668,N,12,[2;3],4,5,3,4,,0,[-6][-8],14,,2,{-5; 7; -1; 3; -8; 15; -22; 28; -29; 29; -23; 16; -10; 4; -1},1,1,189,0,0,1,0,,No,0,Y,N,Y,1,107.62842
12a_669,N,12,[2;3],3,3,3,5,,2,[-8][-6],14,,1,{-6; 6; -1; 2; -4; 6; -7; 9; -9; 9; -7; 6; -4; 2; -1},1,1,67,-2,-1,1,0,,No,-1,Y,N,Y,1,105.69519
12a_670,N,12,1,4,5,3,4,,0,[-6][-8],14,,2,{-5; 7; -1; 4; -10; 19; -28; 35; -37; 36; -29; 20; -12; 5; -1},1,1,237,0,0,1,0,,No,0,Y,N,Y,1,106.18952
12a_671,N,12,2,4,5,3,4,,-4,[0][-14],14,,2,{-1; 11; -1; 3; -7; 14; -19; 25; -27; 26; -22; 15; -9; 4; -1},2,2,173,4,2,1,0,,No,1,Y,N,Y,2,106.05738
12a_672,N,12,2,4,6,3,4,,-2,[-3][-11],14,,2,{-3; 9; 1; -4; 10; -19; 29; -35; 39; -37; 30; -21; 12; -5; 1},1,1,243,2,1,1,0,,No,1,Y,N,Y,1,110.03785
12a_673,Y,12,2,4,5,3,5,,-2,[-4][-10],14,,2,{-4; 8; -1; 4; -9; 17; -24; 30; -32; 30; -25; 17; -9; 4; -1},1,1,203,2,1,1,0,,No,1,Y,N,Y,1,106.7412
12a_674,Y,12,2,4,6,3,5,,0,[-7][-7],14,,2,{-6; 6; 1; -4; 10; -18; 27; -33; 35; -33; 27; -18; 10; -4; 1},1,1,221,0,0,1,0,,No,0,Y,N,Y,2,110.49293
12a_675,N,12,2,4,5,3,4,,-4,[0][-14],14,,2,{-1; 11; -1; 3; -7; 15; -22; 30; -33; 32; -28; 20; -12; 5; -1},2,2,209,4,2,0,0,,No,1,Y,N,Y,2,107.70346
12a_676,N,12,2,3,5,3,5,,-2,[-2][-12],14,,2,{-2; 10; -1; 3; -6; 11; -15; 20; -21; 20; -17; 12; -8; 4; -1},1,1,139,2,1,1,0,,No,1,Y,N,Y,1,109.21341
12a_677,N,12,2,3,5,3,5,,-2,[-2][-12],14,,2,{-2; 10; -1; 3; -7; 14; -20; 26; -27; 26; -22; 15; -9; 4; -1},1,1,175,2,1,0,0,,No,1,Y,N,Y,2,106.87811
12a_678,N,12,2,3,5,3,5,,-2,[-4][-10],14,,2,{-4; 8; -1; 3; -7; 14; -20; 26; -28; 27; -23; 16; -9; 4; -1},1,1,179,2,1,1,0,,No,1,Y,N,Y,1,107.33352
12a_679,N,12,2,2,4,3,6,,-4,[3][-17],14,,2,{2; 14; 1; -2; 5; -7; 9; -11; 12; -10; 9; -7; 4; -3; 1},2,2,81,4,2,0,0,,No,1,Y,N,Y,2,108.74438
12a_680,N,12,[2;3],4,5,3,4,,-2,[-3][-11],14,,2,{-3; 9; 1; -3; 7; -14; 22; -28; 32; -30; 26; -19; 11; -5; 1},1,1,199,2,1,0,0,,No,1,Y,N,Y,1,106.00701
12a_681,Y,12,[2;3],4,4,3,5,,-4,[-1][-13],14,,1,{-2; 10; 1; -2; 6; -10; 15; -20; 22; -22; 19; -14; 9; -4; 1},2,2,145,4,2,0,0,,No,1,Y,N,Y,2,104.45072
12a_682,N,12,2,3,4,2,6,,-2,[-3][-11],14,,1,{-3; 9; 1; -2; 5; -8; 12; -15; 16; -16; 13; -9; 6; -3; 1},1,1,107,2,1,1,0,,No,1,Y,N,Y,1,107.22811
12a_683,Y,12,3,4,4,3,5,,-4,[-1][-13],14,,2,{-2; 10; 1; -2; 6; -9; 13; -17; 17; -17; 15; -10; 6; -3; 1},2,2,117,4,2,1,0,,No,1,Y,N,Y,3,106.33002
12a_684,N,12,[2;3],3,5,2,6,,-2,[-3][-11],14,,1,{-3; 9; 1; -2; 6; -10; 15; -20; 21; -20; 17; -12; 7; -3; 1},1,1,135,2,1,0,0,,No,1,Y,N,Y,2,108.02547
12a_685,N,12,2,3,6,3,5,,-4,[1][-15],14,,2,{0; 12; 1; -3; 8; -15; 24; -29; 32; -31; 25; -18; 10; -4; 1},2,2,201,4,2,0,0,,No,1,Y,N,Y,2,105.16221
12a_686,N,12,[2;3],3,6,3,5,,-4,[1][-15],14,,2,{0; 12; 1; -3; 9; -16; 25; -31; 33; -32; 26; -18; 10; -4; 1},2,2,209,4,2,0,0,,No,1,Y,N,Y,2,107.27372
12a_687,N,12,[2;3],3,6,3,6,,-2,[-3][-11],14,,2,{-3; 9; 1; -3; 9; -17; 26; -33; 36; -34; 28; -20; 11; -4; 1},1,1,223,2,1,0,0,,No,1,Y,N,Y,1,106.75629
12a_688,N,12,2,4,5,3,4,,-4,[0][-14],14,,2,{-1; 11; -1; 3; -7; 15; -22; 30; -33; 32; -28; 20; -12; 5; -1},2,2,209,4,2,0,0,,No,1,Y,N,Y,2,108.4621
12a_689,N,12,[2;3],3,4,3,6,,-2,[-3][-11],14,,1,{-3; 9; 1; -2; 6; -10; 14; -18; 19; -18; 15; -10; 6; -3; 1},1,1,123,2,1,1,0,,No,1,Y,N,Y,2,107.59416
12a_690,N,12,2,2,4,2,7,,0,[-5][-9],14,,1,{-4; 8; 1; -2; 5; -8; 11; -13; 13; -12; 10; -7; 4; -2; 1},1,1,89,0,0,0,0,,No,0,Y,N,Y,1,105.437
12a_691,N,12,2,2,4,2,7,,0,[-5][-9],14,,1,{-4; 8; 1; -2; 5; -7; 9; -11; 11; -10; 8; -6; 4; -2; 1},1,1,77,0,0,1,0,,No,0,Y,N,Y,1,105.27923
12a_692,N,12,[2;4],4,5,4,4,,4,[-14][0],14,,2,{-11; 1; -1; 4; -9; 15; -21; 23; -24; 22; -15; 11; -5; 2; -1},2,2,153,-4,-2,0,0,,No,-1,Y,N,Y,2,104.86897
12a_693,Y,12,[2;3],4,4,4,5,,4,[-13][-1],14,,2,{-10; 2; 1; -3; 7; -13; 18; -21; 22; -20; 16; -11; 6; -2; 1},2,2,141,-4,-2,1,0,,No,-1,Y,N,Y,2,107.83634
12a_694,N,12,3,4,4,4,5,,-6,[3][-17],14,,2,{1; 13; 1; -2; 6; -11; 17; -22; 25; -24; 21; -16; 9; -4; 1},3,3,159,6,3,0,0,,No,1,Y,N,Y,3,106.0939
12a_695,Y,12,1,4,6,3,5,,-2,[-3][-11],14,,2,{-3; 9; 1; -5; 13; -23; 34; -41; 44; -41; 33; -22; 12; -5; 1},1,1,275,2,1,1,0,,No,1,Y,N,Y,1,106.17287
12a_696,Y,12,1,4,5,3,5,,0,[-8][-6],14,,2,{-7; 5; -1; 5; -12; 22; -33; 41; -44; 42; -34; 24; -13; 5; -1},1,1,277,0,0,1,0,,No,0,Y,N,Y,1,106.3735
12a_697,Y,12,1,4,6,3,5,,0,[-7][-7],14,,2,{-6; 6; 1; -5; 13; -25; 37; -45; 49; -45; 37; -25; 13; -5; 1},1,1,301,0,0,1,0,,No,0,Y,N,Y,1,107.17611
12a_698,Y,12,2,4,5,3,5,,2,[-10][-4],14,,2,{-8; 4; -1; 4; -10; 20; -30; 37; -40; 38; -31; 22; -12; 5; -1},1,1,251,-2,-1,1,0,,No,-1,Y,N,Y,1,108.91409
12a_699,Y,12,2,4,5,3,5,,0,[-8][-6],14,,2,{-7; 5; -1; 4; -10; 20; -30; 38; -42; 40; -33; 24; -13; 5; -1},1,1,261,0,0,1,0,,No,0,Y,N,Y,1,107.04745
12a_700,Y,12,2,4,5,3,5,,0,[-6][-8],14,,2,{-5; 7; -1; 4; -11; 21; -30; 38; -40; 38; -31; 21; -12; 5; -1},1,1,253,0,0,1,0,,No,0,Y,N,Y,1,107.12303
12a_701,N,12,2,4,5,3,4,,4,[-14][0],14,,2,{-11; 1; -1; 4; -10; 19; -28; 33; -36; 34; -26; 19; -10; 4; -1},2,2,225,-4,-2,0,0,,No,-1,Y,N,Y,2,108.28628
12a_702,Y,12,[2;3],4,4,3,5,,4,[-13][-1],14,,2,{-10; 2; 1; -3; 7; -13; 19; -24; 25; -24; 21; -14; 9; -4; 1},2,2,165,-4,-2,1,0,,No,-1,Y,N,Y,2,106.68903
12a_703,Y,12,2,4,6,3,5,,2,[-11][-3],14,,2,{-9; 3; 1; -4; 10; -21; 33; -42; 47; -45; 38; -27; 16; -6; 1},1,1,291,-2,-1,1,0,,No,-1,Y,N,Y,2,105.85401
12a_704,Y,12,2,4,5,3,5,,2,[-10][-4],14,,2,{-8; 4; -1; 3; -8; 16; -24; 30; -32; 31; -25; 18; -10; 4; -1},1,1,203,-2,-1,1,0,,No,-1,Y,N,Y,2,107.09267
12a_705,Y,12,2,4,6,3,5,,0,[-7][-7],14,,2,{-6; 6; 1; -5; 14; -26; 38; -47; 50; -46; 38; -25; 13; -5; 1},1,1,309,0,0,1,0,,No,0,Y,N,Y,1,106.39911
12a_706,Y,12,[2;3],4,5,3,5,,0,[-6][-8],14,,2,{-5; 7; -1; 4; -10; 18; -26; 32; -33; 32; -25; 17; -10; 4; -1},1,1,213,0,0,1,0,,No,0,Y,N,Y,1,108.07242
12a_707,Y,12,2,4,5,3,5,,0,[-8][-6],14,[9;12],2,{-7; 5; -1; 4; -11; 21; -31; 40; -43; 41; -34; 24; -13; 5; -1},1,1,269,0,0,1,0,,No,0,Y,N,Y,1,106.16408
12a_708,Y,12,2,4,4,3,5,,-2,[-5][-9],14,,2,{-5; 7; 1; -4; 9; -16; 23; -28; 31; -28; 24; -17; 9; -4; 1},1,1,195,2,1,1,0,,No,1,Y,N,Y,1,106.79944
12a_709,Y,12,2,4,5,3,5,,2,[-10][-4],14,,2,{-8; 4; -1; 4; -11; 21; -31; 39; -41; 39; -32; 22; -12; 5; -1},1,1,259,-2,-1,1,0,,No,-1,Y,N,Y,2,106.23806
12a_710,Y,12,2,4,6,3,5,,2,[-11][-3],14,,2,{-9; 3; 1; -4; 11; -22; 34; -44; 48; -46; 39; -27; 16; -6; 1},1,1,299,-2,-1,1,0,,No,-1,Y,N,Y,2,107.07294
12a_711,Y,12,2,4,5,3,5,,2,[-10][-4],14,,2,{-8; 4; -1; 4; -10; 19; -29; 36; -38; 37; -30; 21; -12; 5; -1},1,1,243,-2,-1,1,0,,No,-1,Y,N,Y,1,107.75599
12a_712,Y,12,2,4,6,3,5,,2,[-11][-3],14,,2,{-9; 3; 1; -5; 13; -24; 37; -47; 50; -48; 40; -27; 16; -6; 1},1,1,315,-2,-1,1,0,,No,-1,Y,N,Y,2,108.11099
12a_713,N,12,2,4,5,2,4,,-2,[-3][-11],14,,1,{-3; 9; 1; -3; 7; -12; 17; -20; 22; -20; 16; -11; 6; -3; 1},1,1,139,2,1,1,0,,No,1,Y,N,Y,1,107.38571
12a_714,N,12,2,4,4,2,4,,2,[-9][-5],14,,1,{-7; 5; 1; -3; 6; -10; 13; -15; 16; -14; 12; -8; 5; -3; 1},1,1,107,-2,-1,1,0,,No,-1,Y,N,Y,1,109.18478
12a_715,N,12,1,3,5,2,5,,0,[-7][-7],14,,1,{-6; 6; 1; -3; 7; -13; 19; -24; 27; -25; 21; -15; 9; -4; 1},0,0,169,0,0,0,0,,No,0,Y,N,Y,1,108.61258
12a_716,Y,12,3,5,3,2,3,,6,[-16][2],14,,1,{-12; 0; -1; 2; -3; 4; -5; 5; -5; 5; -4; 4; -2; 2; -1},3,3,43,-6,-3,1,0,,No,-1,Y,N,Y,3,109.94625
12a_717,N,12,2,4,4,2,4,,4,[-14][0],14,,1,{-11; 1; -1; 2; -4; 7; -10; 12; -13; 13; -10; 8; -5; 3; -1},2,2,89,-4,-2,0,0,,No,-1,Y,N,Y,2,103.50337
12a_718,N,12,2,4,5,2,4,,4,[-14][0],14,,1,{-11; 1; -1; 3; -7; 12; -17; 21; -22; 20; -16; 12; -6; 3; -1},2,2,141,-4,-2,1,0,,No,-1,Y,N,Y,2,105.85805
12a_719,N,12,2,3,5,3,5,,2,[-12][-2],14,,2,{-10; 2; -1; 2; -5; 10; -15; 20; -23; 23; -19; 15; -9; 4; -1},2,1,147,-2,-1,1,0,,No,-1,Y,N,Y,1,107.4945
12a_720,N,12,2,4,4,2,4,,4,[-14][0],14,,1,{-11; 1; -1; 3; -6; 10; -14; 16; -17; 16; -12; 9; -5; 3; -1},2,2,113,-4,-2,0,0,,No,-1,Y,N,Y,2,106.33888
12a_721,N,12,1,3,5,2,5,,2,[-12][-2],14,,1,{-10; 2; -1; 3; -7; 13; -19; 24; -27; 26; -21; 16; -9; 4; -1},1,1,171,-2,-1,1,0,,No,-1,Y,N,Y,1,107.84304
12a_722,Y,12,4,5,2,2,3,,-8,[5][-19],14,,1,{2; 14; 1; -1; 2; -2; 3; -3; 3; -3; 3; -3; 2; -2; 1},4,4,29,8,4,1,0,,No,1,Y,N,Y,4,109.13673
12a_723,N,12,3,4,3,2,4,,-6,[3][-17],14,,1,{1; 13; 1; -2; 4; -5; 7; -8; 9; -8; 7; -6; 3; -2; 1},3,3,63,6,3,0,0,,No,1,Y,N,Y,3,103.80487
