knot_id,t0,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10
12a_137,1,-8,26,-46,53,-46,26,-8,1,0,0
12a_138,1,-8,26,-48,57,-48,26,-8,1,0,0
12a_139,1,-8,28,-56,71,-56,28,-8,1,0,0
12a_140,2,-15,43,-61,43,-15,2,0,0,0,0
12a_141,1,-7,20,-33,39,-33,20,-7,1,0,0
12a_142,1,-7,22,-39,47,-39,22,-7,1,0,0
12a_143,3,-8,12,-13,13,-13,12,-8,3,0,0
12a_144,6,-19,32,-37,32,-19,6,0,0,0,0
12a_145,6,-21,39,-47,39,-21,6,0,0,0,0
12a_146,1,-3,6,-7,7,-7,7,-7,6,-3,1
12a_147,2,-7,15,-20,21,-20,15,-7,2,0,0
12a_148,2,-8,20,-32,37,-32,20,-8,2,0,0
12a_149,1,-7,22,-43,53,-43,22,-7,1,0,0
12a_150,4,-16,36,-47,36,-16,4,0,0,0,0
12a_151,2,-13,35,-47,35,-13,2,0,0,0,0
12a_152,9,-28,39,-28,9,0,0,0,0,0,0
12a_153,3,-11,24,-31,24,-11,3,0,0,0,0
12a_154,4,-24,56,-73,56,-24,4,0,0,0,0
12a_155,2,-15,41,-55,41,-15,2,0,0,0,0
12a_156,11,-35,49,-35,11,0,0,0,0,0,0
12a_157,1,-7,22,-40,49,-40,22,-7,1,0,0
12a_158,1,-7,16,-23,25,-23,16,-7,1,0,0
12a_159,2,-15,37,-49,37,-15,2,0,0,0,0
12a_160,2,-7,14,-18,19,-18,14,-7,2,0,0
12a_161,4,-16,34,-43,34,-16,4,0,0,0,0
12a_162,4,-24,56,-73,56,-24,4,0,0,0,0
12a_163,4,-22,54,-71,54,-22,4,0,0,0,0
12a_164,1,-7,20,-36,43,-36,20,-7,1,0,0
12a_165,2,-11,24,-31,24,-11,2,0,0,0,0
12a_166,1,-7,20,-36,43,-36,20,-7,1,0,0
12a_167,2,-8,19,-30,35,-30,19,-8,2,0,0
12a_168,3,-11,22,-27,22,-11,3,0,0,0,0
12a_169,4,-12,17,-12,4,0,0,0,0,0,0
12a_170,3,-18,42,-53,42,-18,3,0,0,0,0
12a_171,3,-18,46,-63,46,-18,3,0,0,0,0
12a_172,1,-7,18,-25,27,-25,18,-7,1,0,0
12a_173,1,-7,20,-35,43,-35,20,-7,1,0,0
12a_174,1,-7,20,-35,41,-35,20,-7,1,0,0
12a_175,2,-16,44,-59,44,-16,2,0,0,0,0
12a_176,2,-13,31,-39,31,-13,2,0,0,0,0
12a_177,2,-15,41,-55,41,-15,2,0,0,0,0
12a_178,3,-16,32,-37,32,-16,3,0,0,0,0
12a_179,1,-7,18,-27,29,-27,18,-7,1,0,0
12a_180,2,-15,41,-57,41,-15,2,0,0,0,0
12a_181,1,-11,40,-61,40,-11,1,0,0,0,0
12a_182,1,-7,20,-36,43,-36,20,-7,1,0,0
12a_183,6,-30,49,-30,6,0,0,0,0,0,0
12a_184,1,-8,27,-52,65,-52,27,-8,1,0,0
12a_185,1,-8,27,-54,67,-54,27,-8,1,0,0
12a_186,1,-8,25,-40,45,-40,25,-8,1,0,0
12a_187,2,-16,49,-69,49,-16,2,0,0,0,0
12a_188,1,-8,26,-47,57,-47,26,-8,1,0,0
12a_189,1,-8,26,-48,59,-48,26,-8,1,0,0
12a_190,1,-8,26,-46,55,-46,26,-8,1,0,0
12a_191,1,-8,28,-58,73,-58,28,-8,1,0,0
12a_192,2,-15,43,-59,43,-15,2,0,0,0,0
12a_193,1,-7,16,-19,19,-19,16,-7,1,0,0
12a_194,2,-15,39,-51,39,-15,2,0,0,0,0
12a_195,1,-7,18,-28,33,-28,18,-7,1,0,0
12a_196,2,-13,30,-37,30,-13,2,0,0,0,0
12a_197,3,-17,29,-17,3,0,0,0,0,0,0
12a_198,2,-16,50,-73,50,-16,2,0,0,0,0
12a_199,5,-26,56,-71,56,-26,5,0,0,0,0
12a_200,1,-7,24,-47,57,-47,24,-7,1,0,0
12a_201,2,-13,37,-53,37,-13,2,0,0,0,0
12a_202,1,-8,28,-58,75,-58,28,-8,1,0,0
12a_203,1,-7,22,-39,45,-39,22,-7,1,0,0
12a_204,2,-14,41,-59,41,-14,2,0,0,0,0
12a_205,2,-9,18,-26,29,-26,18,-9,2,0,0
12a_206,3,-13,23,-27,23,-13,3,0,0,0,0
12a_207,1,-7,20,-33,37,-33,20,-7,1,0,0
12a_208,2,-14,39,-55,39,-14,2,0,0,0,0
12a_209,1,-8,29,-60,77,-60,29,-8,1,0,0
12a_210,4,-20,43,-55,43,-20,4,0,0,0,0
12a_211,2,-8,20,-34,41,-34,20,-8,2,0,0
12a_212,4,-16,33,-41,33,-16,4,0,0,0,0
12a_213,1,-8,28,-54,65,-54,28,-8,1,0,0
12a_214,1,-8,28,-56,71,-56,28,-8,1,0,0
12a_215,1,-7,22,-42,51,-42,22,-7,1,0,0
12a_216,1,-7,18,-24,25,-24,18,-7,1,0,0
12a_217,1,-7,22,-42,53,-42,22,-7,1,0,0
12a_218,2,-15,42,-57,42,-15,2,0,0,0,0
12a_219,1,-7,22,-38,45,-38,22,-7,1,0,0
12a_220,1,-7,22,-40,47,-40,22,-7,1,0,0
12a_221,2,-14,40,-57,40,-14,2,0,0,0,0
12a_222,1,-8,29,-62,81,-62,29,-8,1,0,0
12a_223,3,-18,44,-59,44,-18,3,0,0,0,0
12a_224,1,-8,27,-50,59,-50,27,-8,1,0,0
12a_225,1,-7,24,-50,63,-50,24,-7,1,0,0
12a_226,4,-20,41,-51,41,-20,4,0,0,0,0
12a_227,5,-26,56,-71,56,-26,5,0,0,0,0
12a_228,1,-7,24,-49,61,-49,24,-7,1,0,0
12a_229,2,-16,48,-69,48,-16,2,0,0,0,0
12a_230,3,-20,56,-77,56,-20,3,0,0,0,0
12a_231,5,-24,48,-59,48,-24,5,0,0,0,0
12a_232,4,-20,42,-53,42,-20,4,0,0,0,0
12a_233,1,-8,27,-54,69,-54,27,-8,1,0,0
12a_234,2,-8,18,-27,31,-27,18,-8,2,0,0
12a_235,4,-18,40,-51,40,-18,4,0,0,0,0
12a_236,2,-8,14,-17,17,-17,14,-8,2,0,0
12a_237,4,-18,36,-45,36,-18,4,0,0,0,0
12a_238,4,-17,33,-41,33,-17,4,0,0,0,0
12a_239,6,-22,31,-22,6,0,0,0,0,0,0
12a_240,2,-9,22,-34,39,-34,22,-9,2,0,0
12a_241,3,-13,29,-37,29,-13,3,0,0,0,0
12a_242,1,-7,22,-41,49,-41,22,-7,1,0,0
12a_243,2,-12,31,-43,31,-12,2,0,0,0,0
12a_244,5,-24,56,-73,56,-24,5,0,0,0,0
12a_245,1,-7,24,-49,63,-49,24,-7,1,0,0
12a_246,1,-7,20,-31,35,-31,20,-7,1,0,0
12a_247,2,-14,39,-53,39,-14,2,0,0,0,0
12a_248,2,-13,34,-47,34,-13,2,0,0,0,0
12a_249,2,-13,36,-49,36,-13,2,0,0,0,0
12a_250,1,-7,20,-32,37,-32,20,-7,1,0,0
12a_251,2,-14,38,-51,38,-14,2,0,0,0,0
12a_252,2,-9,17,-24,27,-24,17,-9,2,0,0
12a_253,4,-19,36,-43,36,-19,4,0,0,0,0
12a_254,3,-13,21,-23,21,-13,3,0,0,0,0
12a_255,6,-27,41,-27,6,0,0,0,0,0,0
12a_256,3,-20,52,-69,52,-20,3,0,0,0,0
12a_257,2,-16,46,-63,46,-16,2,0,0,0,0
12a_258,1,-7,20,-35,43,-35,20,-7,1,0,0
12a_259,2,-12,27,-33,27,-12,2,0,0,0,0
12a_260,1,-7,22,-39,45,-39,22,-7,1,0,0
12a_261,1,-8,27,-52,65,-52,27,-8,1,0,0
12a_262,1,-7,22,-41,49,-41,22,-7,1,0,0
12a_263,3,-19,48,-63,48,-19,3,0,0,0,0
12a_264,1,-9,33,-65,79,-65,33,-9,1,0,0
12a_265,1,-8,30,-66,87,-66,30,-8,1,0,0
12a_266,2,-11,28,-44,51,-44,28,-11,2,0,0
12a_267,4,-22,52,-67,52,-22,4,0,0,0,0
12a_268,1,-8,30,-61,77,-61,30,-8,1,0,0
12a_269,4,-18,34,-41,34,-18,4,0,0,0,0
12a_270,6,-25,37,-25,6,0,0,0,0,0,0
12a_271,1,-7,22,-39,47,-39,22,-7,1,0,0
12a_272,2,-14,39,-53,39,-14,2,0,0,0,0
12a_273,4,-21,47,-61,47,-21,4,0,0,0,0
12a_274,2,-8,18,-26,29,-26,18,-8,2,0,0
12a_275,4,-18,41,-53,41,-18,4,0,0,0,0
12a_276,3,-10,20,-29,33,-29,20,-10,3,0,0
12a_277,5,-17,31,-37,31,-17,5,0,0,0,0
12a_278,1,-7,18,-28,31,-28,18,-7,1,0,0
12a_279,2,-15,40,-55,40,-15,2,0,0,0,0
12a_280,1,-7,22,-42,51,-42,22,-7,1,0,0
12a_281,1,-7,24,-46,57,-46,24,-7,1,0,0
12a_282,1,-8,26,-50,63,-50,26,-8,1,0,0
12a_283,1,-8,26,-48,57,-48,26,-8,1,0,0
12a_284,1,-8,25,-43,49,-43,25,-8,1,0,0
12a_285,1,-8,27,-49,57,-49,27,-8,1,0,0
12a_286,3,-20,55,-77,55,-20,3,0,0,0,0
12a_287,1,-8,27,-53,65,-53,27,-8,1,0,0
12a_288,1,-8,28,-56,69,-56,28,-8,1,0,0
12a_289,5,-23,43,-51,43,-23,5,0,0,0,0
12a_290,2,-9,21,-34,39,-34,21,-9,2,0,0
12a_291,4,-17,34,-43,34,-17,4,0,0,0,0
12a_292,1,-8,25,-47,57,-47,25,-8,1,0,0
12a_293,7,-26,50,-61,50,-26,7,0,0,0,0
12a_294,2,-9,24,-40,47,-40,24,-9,2,0,0
12a_295,6,-23,46,-57,46,-23,6,0,0,0,0
12a_296,3,-21,55,-73,55,-21,3,0,0,0,0
12a_297,2,-8,19,-30,35,-30,19,-8,2,0,0
12a_298,1,-7,20,-36,43,-36,20,-7,1,0,0
12a_299,1,-7,20,-33,39,-33,20,-7,1,0,0
12a_300,2,-14,37,-49,37,-14,2,0,0,0,0
12a_301,3,-20,52,-71,52,-20,3,0,0,0,0
12a_302,4,-16,33,-41,33,-16,4,0,0,0,0
12a_303,2,-14,36,-49,36,-14,2,0,0,0,0
12a_304,1,-7,18,-27,31,-27,18,-7,1,0,0
12a_305,1,-7,20,-35,41,-35,20,-7,1,0,0
12a_306,2,-14,35,-45,35,-14,2,0,0,0,0
12a_307,2,-14,37,-51,37,-14,2,0,0,0,0
12a_308,2,-16,48,-69,48,-16,2,0,0,0,0
12a_309,3,-21,58,-81,58,-21,3,0,0,0,0
12a_310,1,-8,27,-53,67,-53,27,-8,1,0,0
12a_311,5,-23,42,-49,42,-23,5,0,0,0,0
12a_312,9,-40,61,-40,9,0,0,0,0,0,0
12a_313,4,-20,48,-63,48,-20,4,0,0,0,0
12a_314,3,-21,51,-67,51,-21,3,0,0,0,0
12a_315,5,-24,50,-63,50,-24,5,0,0,0,0
12a_316,1,-8,29,-62,81,-62,29,-8,1,0,0
12a_317,5,-25,60,-79,60,-25,5,0,0,0,0
12a_318,1,-7,22,-43,53,-43,22,-7,1,0,0
12a_319,7,-23,39,-45,39,-23,7,0,0,0,0
12a_320,12,-39,55,-39,12,0,0,0,0,0,0
12a_321,2,-10,22,-33,37,-33,22,-10,2,0,0
12a_322,4,-20,42,-53,42,-20,4,0,0,0,0
12a_323,1,-8,28,-55,69,-55,28,-8,1,0,0
12a_324,1,-8,26,-49,59,-49,26,-8,1,0,0
12a_325,1,-8,27,-53,65,-53,27,-8,1,0,0
12a_326,3,-19,51,-69,51,-19,3,0,0,0,0
12a_327,4,-18,40,-51,40,-18,4,0,0,0,0
12a_328,1,-8,27,-52,63,-52,27,-8,1,0,0
12a_329,4,-17,31,-37,31,-17,4,0,0,0,0
12a_330,6,-24,35,-24,6,0,0,0,0,0,0
12a_331,1,-7,22,-37,43,-37,22,-7,1,0,0
12a_332,2,-14,41,-57,41,-14,2,0,0,0,0
12a_333,1,-8,27,-52,65,-52,27,-8,1,0,0
12a_334,1,-8,28,-54,67,-54,28,-8,1,0,0
12a_335,1,-9,30,-59,73,-59,30,-9,1,0,0
12a_336,4,-22,49,-63,49,-22,4,0,0,0,0
12a_337,3,-22,62,-85,62,-22,3,0,0,0,0
12a_338,2,-16,45,-61,45,-16,2,0,0,0,0
12a_339,9,-39,59,-39,9,0,0,0,0,0,0
12a_340,3,-21,59,-81,59,-21,3,0,0,0,0
12a_341,1,-8,26,-49,61,-49,26,-8,1,0,0
12a_342,1,-8,26,-51,65,-51,26,-8,1,0,0
12a_343,3,-19,47,-61,47,-19,3,0,0,0,0
12a_344,5,-17,30,-35,30,-17,5,0,0,0,0
12a_345,8,-26,37,-26,8,0,0,0,0,0,0
12a_346,2,-11,27,-42,49,-42,27,-11,2,0,0
12a_347,4,-23,54,-69,54,-23,4,0,0,0,0
12a_348,2,-17,54,-79,54,-17,2,0,0,0,0
12a_349,1,-8,26,-43,49,-43,26,-8,1,0,0
12a_350,5,-25,52,-65,52,-25,5,0,0,0,0
12a_351,1,-7,24,-48,61,-48,24,-7,1,0,0
12a_352,1,-8,28,-57,71,-57,28,-8,1,0,0
12a_353,4,-19,43,-55,43,-19,4,0,0,0,0
12a_354,5,-26,60,-77,60,-26,5,0,0,0,0
12a_355,5,-16,27,-31,27,-16,5,0,0,0,0
12a_356,8,-25,35,-25,8,0,0,0,0,0,0
12a_357,3,-17,40,-53,40,-17,3,0,0,0,0
12a_358,1,-8,28,-56,69,-56,28,-8,1,0,0
12a_359,1,-9,33,-67,85,-67,33,-9,1,0,0
12a_360,3,-20,53,-73,53,-20,3,0,0,0,0
12a_361,1,-9,34,-73,95,-73,34,-9,1,0,0
12a_362,1,-9,31,-56,67,-56,31,-9,1,0,0
12a_363,1,-8,27,-49,59,-49,27,-8,1,0,0
12a_364,1,-8,29,-63,81,-63,29,-8,1,0,0
12a_365,2,-9,18,-24,25,-24,18,-9,2,0,0
12a_366,4,-20,44,-57,44,-20,4,0,0,0,0
12a_367,3,-9,17,-24,27,-24,17,-9,3,0,0
12a_368,6,-20,36,-43,36,-20,6,0,0,0,0
12a_369,1,-3,6,-8,10,-11,10,-8,6,-3,1
12a_370,2,-7,15,-21,23,-21,15,-7,2,0,0
12a_371,2,-7,14,-17,17,-17,14,-7,2,0,0
12a_372,4,-16,35,-45,35,-16,4,0,0,0,0
12a_373,1,-7,18,-30,35,-30,18,-7,1,0,0
12a_374,1,-7,22,-40,49,-40,22,-7,1,0,0
12a_375,2,-7,15,-22,25,-22,15,-7,2,0,0
12a_376,4,-15,30,-37,30,-15,4,0,0,0,0
12a_377,1,-8,26,-48,59,-48,26,-8,1,0,0
12a_378,2,-12,30,-39,30,-12,2,0,0,0,0
12a_379,3,-9,15,-17,15,-9,3,0,0,0,0
12a_380,6,-19,27,-19,6,0,0,0,0,0,0
12a_381,3,-17,36,-43,36,-17,3,0,0,0,0
12a_382,1,-7,18,-26,29,-26,18,-7,1,0,0
12a_383,1,-7,20,-34,39,-34,20,-7,1,0,0
12a_384,2,-14,36,-47,36,-14,2,0,0,0,0
12a_385,2,-14,38,-53,38,-14,2,0,0,0,0
12a_386,1,-8,25,-39,43,-39,25,-8,1,0,0
12a_387,1,-8,27,-53,67,-53,27,-8,1,0,0
12a_388,1,-8,27,-53,67,-53,27,-8,1,0,0
12a_389,1,-9,33,-70,89,-70,33,-9,1,0,0
12a_390,2,-11,29,-50,59,-50,29,-11,2,0,0
12a_391,7,-23,40,-47,40,-23,7,0,0,0,0
12a_392,12,-38,53,-38,12,0,0,0,0,0,0
12a_393,5,-27,60,-77,60,-27,5,0,0,0,0
12a_394,2,-9,23,-36,41,-36,23,-9,2,0,0
12a_395,4,-18,42,-55,42,-18,4,0,0,0,0
12a_396,1,-7,22,-40,49,-40,22,-7,1,0,0
12a_397,3,-20,48,-63,48,-20,3,0,0,0,0
12a_398,1,-7,22,-39,47,-39,22,-7,1,0,0
12a_399,5,-22,48,-61,48,-22,5,0,0,0,0
12a_400,3,-18,48,-65,48,-18,3,0,0,0,0
12a_401,2,-14,38,-51,38,-14,2,0,0,0,0
12a_402,1,-8,29,-60,75,-60,29,-8,1,0,0
12a_403,3,-19,49,-67,49,-19,3,0,0,0,0
12a_404,3,-17,37,-45,37,-17,3,0,0,0,0
12a_405,3,-19,45,-57,45,-19,3,0,0,0,0
12a_406,2,-16,43,-57,43,-16,2,0,0,0,0
12a_407,3,-21,60,-83,60,-21,3,0,0,0,0
12a_408,5,-29,66,-85,66,-29,5,0,0,0,0
12a_409,2,-10,20,-27,29,-27,20,-10,2,0,0
12a_410,4,-22,48,-61,48,-22,4,0,0,0,0
12a_411,2,-9,21,-29,31,-29,21,-9,2,0,0
12a_412,4,-20,49,-65,49,-20,4,0,0,0,0
12a_413,1,-8,29,-62,79,-62,29,-8,1,0,0
12a_414,9,-37,55,-37,9,0,0,0,0,0,0
12a_415,1,-8,27,-54,69,-54,27,-8,1,0,0
12a_416,1,-8,25,-44,51,-44,25,-8,1,0,0
12a_417,1,-8,28,-55,67,-55,28,-8,1,0,0
12a_418,1,-8,27,-54,67,-54,27,-8,1,0,0
12a_419,1,-9,32,-61,73,-61,32,-9,1,0,0
12a_420,5,-15,23,-25,23,-15,5,0,0,0,0
12a_421,10,-33,47,-33,10,0,0,0,0,0,0
12a_422,2,-6,10,-11,11,-11,10,-6,2,0,0
12a_423,4,-14,26,-31,26,-14,4,0,0,0,0
12a_424,4,-15,29,-35,29,-15,4,0,0,0,0
12a_425,6,-20,29,-20,6,0,0,0,0,0,0
12a_426,1,-8,29,-60,77,-60,29,-8,1,0,0
12a_427,1,-8,26,-48,59,-48,26,-8,1,0,0
12a_428,2,-9,21,-32,37,-32,21,-9,2,0,0
12a_429,4,-19,42,-53,42,-19,4,0,0,0,0
12a_430,2,-10,27,-45,53,-45,27,-10,2,0,0
12a_431,8,-31,61,-75,61,-31,8,0,0,0,0
12a_432,7,-25,46,-55,46,-25,7,0,0,0,0
12a_433,3,-19,44,-57,44,-19,3,0,0,0,0
12a_434,1,-8,23,-41,49,-41,23,-8,1,0,0
12a_435,1,-8,26,-48,59,-48,26,-8,1,0,0
12a_436,1,-7,18,-29,33,-29,18,-7,1,0,0
12a_437,2,-14,35,-47,35,-14,2,0,0,0,0
12a_438,1,-8,25,-44,53,-44,25,-8,1,0,0
12a_439,1,-9,34,-71,91,-71,34,-9,1,0,0
12a_440,2,-9,20,-28,31,-28,20,-9,2,0,0
12a_441,4,-20,46,-59,46,-20,4,0,0,0,0
12a_442,5,-14,21,-23,21,-14,5,0,0,0,0
12a_443,10,-31,43,-31,10,0,0,0,0,0,0
12a_444,2,-13,30,-39,30,-13,2,0,0,0,0
12a_445,1,-7,20,-36,43,-36,20,-7,1,0,0
12a_446,1,-8,26,-50,61,-50,26,-8,1,0,0
12a_447,2,-12,28,-37,28,-12,2,0,0,0,0
12a_448,5,-26,43,-26,5,0,0,0,0,0,0
12a_449,2,-16,45,-61,45,-16,2,0,0,0,0
12a_450,2,-16,50,-71,50,-16,2,0,0,0,0
12a_451,1,-8,27,-53,65,-53,27,-8,1,0,0
12a_452,1,-8,28,-55,69,-55,28,-8,1,0,0
12a_453,1,-7,18,-30,37,-30,18,-7,1,0,0
12a_454,2,-12,24,-27,24,-12,2,0,0,0,0
12a_455,1,-8,27,-52,63,-52,27,-8,1,0,0
12a_456,1,-8,25,-48,61,-48,25,-8,1,0,0
12a_457,1,-8,29,-60,75,-60,29,-8,1,0,0
12a_458,1,-9,32,-63,79,-63,32,-9,1,0,0
12a_459,3,-21,58,-79,58,-21,3,0,0,0,0
12a_460,2,-17,53,-77,53,-17,2,0,0,0,0
12a_461,5,-25,53,-67,53,-25,5,0,0,0,0
12a_462,1,-7,19,-32,39,-32,19,-7,1,0,0
12a_463,2,-12,26,-31,26,-12,2,0,0,0,0
12a_464,1,-7,24,-49,63,-49,24,-7,1,0,0
12a_465,1,-8,26,-52,67,-52,26,-8,1,0,0
12a_466,1,-8,26,-44,51,-44,26,-8,1,0,0
12a_467,1,-8,29,-60,75,-60,29,-8,1,0,0
12a_468,1,-8,23,-40,47,-40,23,-8,1,0,0
12a_469,1,-7,24,-47,59,-47,24,-7,1,0,0
12a_470,1,-8,27,-54,67,-54,27,-8,1,0,0
12a_471,4,-21,35,-21,4,0,0,0,0,0,0
12a_472,3,-22,56,-75,56,-22,3,0,0,0,0
12a_473,1,-8,30,-64,83,-64,30,-8,1,0,0
12a_474,1,-9,32,-63,77,-63,32,-9,1,0,0
12a_475,1,-8,28,-56,69,-56,28,-8,1,0,0
12a_476,1,-7,20,-33,39,-33,20,-7,1,0,0
12a_477,1,-11,41,-63,41,-11,1,0,0,0,0
12a_478,1,-8,25,-46,55,-46,25,-8,1,0,0
12a_479,1,-8,28,-56,71,-56,28,-8,1,0,0
12a_480,1,-8,30,-64,81,-64,30,-8,1,0,0
12a_481,2,-13,28,-33,28,-13,2,0,0,0,0
12a_482,4,-23,39,-23,4,0,0,0,0,0,0
12a_483,1,-9,35,-75,95,-75,35,-9,1,0,0
12a_484,1,-9,32,-63,79,-63,32,-9,1,0,0
12a_485,1,-8,28,-56,69,-56,28,-8,1,0,0
12a_486,1,-9,31,-59,73,-59,31,-9,1,0,0
12a_487,1,-8,29,-58,71,-58,29,-8,1,0,0
12a_488,1,-7,22,-37,41,-37,22,-7,1,0,0
12a_489,3,-20,50,-65,50,-20,3,0,0,0,0
12a_490,7,-25,45,-53,45,-25,7,0,0,0,0
12a_491,2,-14,42,-61,42,-14,2,0,0,0,0
12a_492,2,-15,47,-69,47,-15,2,0,0,0,0
12a_493,1,-7,22,-36,39,-36,22,-7,1,0,0
12a_494,2,-15,48,-71,48,-15,2,0,0,0,0
12a_495,2,-11,30,-50,59,-50,30,-11,2,0,0
12a_496,2,-12,32,-55,65,-55,32,-12,2,0,0
12a_497,1,-7,23,-45,57,-45,23,-7,1,0,0
12a_498,1,-7,23,-45,55,-45,23,-7,1,0,0
12a_499,1,-7,25,-51,65,-51,25,-7,1,0,0
12a_500,1,-7,21,-35,39,-35,21,-7,1,0,0
12a_501,1,-7,23,-43,51,-43,23,-7,1,0,0
12a_502,2,-8,13,-15,15,-15,13,-8,2,0,0
12a_503,1,-7,19,-27,27,-27,19,-7,1,0,0
12a_504,4,-18,34,-41,34,-18,4,0,0,0,0
12a_505,1,-7,21,-39,47,-39,21,-7,1,0,0
12a_506,1,-7,21,-39,49,-39,21,-7,1,0,0
12a_507,2,-8,15,-21,23,-21,15,-8,2,0,0
12a_508,4,-16,28,-33,28,-16,4,0,0,0,0
12a_509,2,-10,26,-45,53,-45,26,-10,2,0,0
12a_510,4,-20,44,-57,44,-20,4,0,0,0,0
12a_511,2,-8,17,-23,25,-23,17,-8,2,0,0
12a_512,1,-7,19,-31,35,-31,19,-7,1,0,0
12a_513,4,-18,40,-51,40,-18,4,0,0,0,0
12a_514,4,-19,43,-55,43,-19,4,0,0,0,0
12a_515,1,-7,21,-37,45,-37,21,-7,1,0,0
12a_516,1,-7,23,-47,59,-47,23,-7,1,0,0
12a_517,1,-7,19,-29,33,-29,19,-7,1,0,0
12a_518,2,-13,37,-53,37,-13,2,0,0,0,0
12a_519,2,-8,14,-20,23,-20,14,-8,2,0,0
12a_520,4,-17,29,-33,29,-17,4,0,0,0,0
12a_521,1,-7,17,-21,21,-21,17,-7,1,0,0
12a_522,4,-19,39,-49,39,-19,4,0,0,0,0
12a_523,2,-10,26,-43,51,-43,26,-10,2,0,0
12a_524,2,-15,41,-55,41,-15,2,0,0,0,0
12a_525,2,-13,33,-45,33,-13,2,0,0,0,0
12a_526,2,-10,25,-43,51,-43,25,-10,2,0,0
12a_527,2,-10,25,-39,45,-39,25,-10,2,0,0
12a_528,1,-7,21,-39,47,-39,21,-7,1,0,0
12a_529,2,-15,45,-65,45,-15,2,0,0,0,0
12a_530,3,-19,51,-71,51,-19,3,0,0,0,0
12a_531,2,-8,18,-30,35,-30,18,-8,2,0,0
12a_532,4,-15,27,-33,27,-15,4,0,0,0,0
12a_533,2,-8,18,-26,29,-26,18,-8,2,0,0
12a_534,4,-17,37,-47,37,-17,4,0,0,0,0
12a_535,1,-7,21,-37,43,-37,21,-7,1,0,0
12a_536,1,-7,19,-27,29,-27,19,-7,1,0,0
12a_537,2,-15,43,-59,43,-15,2,0,0,0,0
12a_538,2,-8,12,-13,13,-13,12,-8,2,0,0
12a_539,4,-18,32,-37,32,-18,4,0,0,0,0
12a_540,4,-19,37,-45,37,-19,4,0,0,0,0
12a_541,1,-7,19,-31,37,-31,19,-7,1,0,0
12a_542,7,-31,47,-31,7,0,0,0,0,0,0
12a_543,3,-21,57,-77,57,-21,3,0,0,0,0
12a_544,2,-8,19,-31,37,-31,19,-8,2,0,0
12a_545,4,-16,32,-39,32,-16,4,0,0,0,0
12a_546,3,-21,55,-73,55,-21,3,0,0,0,0
12a_547,5,-25,53,-67,53,-25,5,0,0,0,0
12a_548,4,-14,23,-27,23,-14,4,0,0,0,0
12a_549,8,-28,39,-28,8,0,0,0,0,0,0
12a_550,2,-13,35,-49,35,-13,2,0,0,0,0
12a_551,6,-26,39,-26,6,0,0,0,0,0,0
12a_552,2,-13,31,-39,31,-13,2,0,0,0,0
12a_553,2,-10,26,-41,47,-41,26,-10,2,0,0
12a_554,2,-15,45,-65,45,-15,2,0,0,0,0
12a_555,3,-18,45,-61,45,-18,3,0,0,0,0
12a_556,4,-17,32,-39,32,-17,4,0,0,0,0
12a_557,7,-27,39,-27,7,0,0,0,0,0,0
12a_558,2,-11,29,-47,55,-47,29,-11,2,0,0
12a_559,4,-21,49,-63,49,-21,4,0,0,0,0
12a_560,2,-15,41,-57,41,-15,2,0,0,0,0
12a_561,1,-7,25,-49,61,-49,25,-7,1,0,0
12a_562,2,-15,41,-55,41,-15,2,0,0,0,0
12a_563,4,-16,25,-27,25,-16,4,0,0,0,0
12a_564,8,-34,51,-34,8,0,0,0,0,0,0
12a_565,1,-7,23,-41,49,-41,23,-7,1,0,0
12a_566,2,-13,37,-51,37,-13,2,0,0,0,0
12a_567,2,-12,31,-50,59,-50,31,-12,2,0,0
12a_568,4,-18,35,-43,35,-18,4,0,0,0,0
12a_569,1,-7,21,-31,33,-31,21,-7,1,0,0
12a_570,2,-15,47,-67,47,-15,2,0,0,0,0
12a_571,2,-12,33,-58,69,-58,33,-12,2,0,0
12a_572,2,-9,21,-35,41,-35,21,-9,2,0,0
12a_573,2,-9,19,-27,29,-27,19,-9,2,0,0
12a_574,3,-9,16,-20,21,-20,16,-9,3,0,0
12a_575,6,-21,40,-49,40,-21,6,0,0,0,0
12a_576,1,-3,6,-8,9,-9,9,-8,6,-3,1
12a_577,2,-7,15,-22,25,-22,15,-7,2,0,0
12a_578,2,-8,19,-30,35,-30,19,-8,2,0,0
12a_579,1,-7,21,-37,45,-37,21,-7,1,0,0
12a_580,2,-6,10,-11,11,-11,10,-6,2,0,0
12a_581,4,-14,26,-31,26,-14,4,0,0,0,0
12a_582,4,-15,29,-35,29,-15,4,0,0,0,0
12a_583,1,-7,19,-33,41,-33,19,-7,1,0,0
12a_584,1,-7,19,-29,31,-29,19,-7,1,0,0
12a_585,2,-15,43,-61,43,-15,2,0,0,0,0
12a_586,7,-24,44,-53,44,-24,7,0,0,0,0
12a_587,2,-10,22,-34,39,-34,22,-10,2,0,0
12a_588,2,-11,30,-53,63,-53,30,-11,2,0,0
12a_589,2,-9,23,-37,43,-37,23,-9,2,0,0
12a_590,2,-9,19,-29,33,-29,19,-9,2,0,0
12a_591,3,-13,24,-29,24,-13,3,0,0,0,0
12a_592,5,-24,49,-61,49,-24,5,0,0,0,0
12a_593,4,-19,41,-53,41,-19,4,0,0,0,0
12a_594,3,-11,22,-27,22,-11,3,0,0,0,0
